关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
封闭管理,无问小法师,"
                        今天12:09
                        ",微博视频号,"
                    一年前的冬天和女朋友的迪士尼之旅，答应她制作的vlog在一年后准封闭管理期间完成，这个拖延症真的无语了，但是毕竟还是做出来了，撒花撒花。PS：那个时候还是挺瘦的，泪目。 2上海 L无问小法师的微博视频 ​                ",0,13,10,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,甜承Tiana,"
                        今天11:30
                        ",iPhone 12,"
                    𝙼𝚊𝚛.𝟸𝟽封闭管理的第𝟿天📦快递进不来，外卖很少。幸好红提天然酵母养的差不多了，做了坚果（松子、腰果、开心果）乡村，总算续上了口粮。不过天然酵母还是要再养一养，成熟一些面团发酵的会更好。☕️【老管手冲咖啡馆】现在基本天天营业了。补货了【𝟷/𝟷𝟶 𝙲𝚘 ​  展开c",0,23,41,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,通许县融媒体中心,"
                        今天11:21
                        ",微博视频号,#封闭管理封不住温暖和关爱#自疫情防控工作开展以来，通许县积极开展全员核酸检测工作，除了正常的检测外，尤其对老年人也格外的关心。在厉庄乡敬老院，医护人员正在为行动不便的老人进行核酸检测服务。 2开封 L通许县融媒体中心的微博视频 ​                ,0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,在瓜田里犯了错,"
                        今天11:03
                        ",,#山西财经大学通报一学生跑步时猝死#山西财经大学一名学生上体育课期间猝死，有学生说老师处理不及时，学校医护人员不专业、以及学校实行铁皮封闭管理，导致救护车未能及时进入学校错过了最佳救援时间。后校方发布通告称120在事发后9分钟就赶到抢救了，事后给了家属抚慰金。 ​                ,76,32,738,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,_li李李bb_,"
                        今天10:46
                        ",HarmonyOS设备,#学校因疫情防控加装铁皮围墙#没有因为疫情而去世，却因为过度管理而离开，这事儿谁看到不痛心啊，这个女生才20岁，30w一个鲜活的20岁的生命“切忌一刀切封闭管理”真讽刺 ​                ,2,1,34,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,开心真心好,"
                        今天10:45
                        ",vivo X21屏幕指纹手机,#卫健委再次强调不得推诿拒绝患者#以前很相信新闻，后来明白了，新闻得反着看，卫健委强调不能推诿患者，那肯定是很多医院这样干。如果教#教育部反对高校一刀切封闭管理# 现实肯定是很多学校一刀切了。别问我为什么知道，你看看#山西财经大学学生猝死# 就知道了。疫情这面镜子下，妖魔鬼怪都出来了。 ​                ,1,4,48,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,难般聊聊,"
                        今天10:37
                        ",三星S21 Ultra 5G,"
                    这回笼觉 要是睡习惯了 以后解封上班 怎么办啊 #封闭管理第10天# 2上海·龙柏地区 ​                ",0,2,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,Cynthiartemis,"
                        今天09:21
                        ",HUAWEI P30,"#山西财经大学加装铁皮围墙##山西财经大学学生猝死#
学生到底算什么呢？封闭管理期间这种事情不少了。有家人突发重病学生直接回家被处分的，有猝死也不给救护车进来的。
且不说学校所在地区疫情是否严重到封闭所有进出口、铁面无情地不给进出，我真的想问学生到底算什么？不给进出，不给点外卖，有些 ​ 展开c",1,1,38,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,Turboyhh,"
                        今天09:05
                        ",iPhone客户端,#上海新增45例确诊2631例无症状# 香港都可以 封闭管理，上海不可以嘛？ 那个专家说不可以的 ，让她去一线做志愿者吧 2南京 ​                ,0,9,51,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=4
封闭管理,南风-知意,42分钟前 转赞人数超过100,郑州大学超话,"郑州大学
以下段子仅供娱乐，友友们笑一笑就好

1.
霍格沃茨魔法学校两个校ld在交谈。
-“你最近在搞些什么？”
-“负责管教那些对封闭式管理不满的学生。”
-“你的意思是还有比较满意的？”
-“那些人不归我管，归精神病院管。”

2.
某日，一个学生掉进了湖里，两个校ld 路过。
那 ​ 展开c",2,20,171,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,讨厌Aborted,"
                        42分钟前
                        ",微博国际版,"
                    最近上海疫情迟迟得不到控制，网民们都愤愤不平，批评上海防疫不当，造成疫情外溢到其它地方。今天发布通知，封闭管理新一轮核酸检测，类似于一般的封城，这些平时看不惯某些防疫政策的人，此时更是急匆匆跳出来说，装逼失败，早干嘛去了，这时候知道封啦，诸如此种言语不绝于耳。我觉得，网民想到的 ​  展开c",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,Dearling鹏,44分钟前 转赞人数超过40,河北大学超话,河北大学#反对河北高校一刀切封闭管理##河北疫情管理一刀切# 国家卫健委明确反对“各地层层加码、甚至一刀切的”现象。地方为了转嫁压力而进行的过度防疫，是从一个极端滑向了另一个极端，是对宝贵防疫资源的浪费，也是当地政府懒政的表现。过度防疫，采取一刀切的政策，就是一种懒政行为。抗 ​  展开c,4, 评论,42,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,你算哪块笨蛋小饼干,"
                        45分钟前
                        ",nova7你在焦点在,"
                    微信零钱里近600块，封闭管理半个月就只剩80了，海大商场你没有心不买海大商场了，光订盒饭这80能撑到解封么 ​                ",0,1,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,胜利主义章北海,46分钟前 转赞人数超过500,,"
                    上海关于做好全市新一轮核酸筛查工作的通告“二、封控区域内，住宅小区实施封闭式管理，所有人员足不出户，人员和车辆只进不出。保障基本生活必需的外卖、快递等实行无接触配送，不得进入住宅小区。” ​                ",25,132,601,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,泥看不到窝,"
                        46分钟前
                        ",iPad mini,"
                    笑着笑着就哭了……从十号起断断续续封闭管理，从封楼到封小区，从楼里有次密接到小区有🐑，核酸不记得做了几次了，还要继续做下去，看不到解封的希望，每天六点不到爬起来抢菜，抢不抢得到全看运气，有人居家是居家休假，我们居家还要上网课出卷子写案例，心态真的崩了 ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,菲诺洛芬,"
                        48分钟前
                        ",iPhone 11,#上海全市开展新一轮核酸筛查##小区暂时解封# 真的让人很不理解从上周五开始小区2+2+2+封闭管理到今天  没有阳性也不解封  可总归是安全的  上海市通知明天开始封闭管理核酸筛查 今天晚上临时通知可以出门暂时解封？这样不聚集？ 2上海·申城佳苑2期B块 ​                ,0,2,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,甄小黑的小迷妹,50分钟前 转赞人数超过20,河北金融学院超话,#教育部反对高校一刀切封闭管理#河北金融学院闭环管理说十四天结果又来十四天，快递突然被停，到学校的和在路上的都不能取了，你怎么不早点说不让我们买快递拿东西！那些吃的喝的水果面包容易腐烂变质的东西坏了谁赔偿？那些好不容易返校结果到学校又给人撵回去的同学的路费谁承担？地超药店给 ​  展开c,2,18,32,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,M7karenyls,"
                        50分钟前
                        ",HarmonyOS设备,#上海全市开展新一轮核酸筛查#因为有确诊病例，今天晚上开始封小区，顺利的话…两天后解封，也就是30号，可是1号开始继续封闭管理五天，所以留给我囤货的时间可能只有两天(30号和31号)，也许两天都没有希望一切顺利吧🙏 2上海 ​                ,0,1,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,NotMe---,52分钟前 转赞人数超过10,iPhone客户端,"
                    安大 ，我真的谢谢你直接把我封宿舍可以不？别整这么多花里胡哨的形式主义了#安徽大学封闭管理# 2合肥·安徽大学(龙河校区) ​                ",0, 评论,10,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,哇下辈子想当个美女,54分钟前 转赞人数超过20,nova6 5G自拍大不一样,"
                    千万不要来武汉上大学 封到你直接异域#武汉大学生再也不想封校了##武汉大学双标式封校##教育部反对高校一刀切封闭管理# ​                ",1, 评论,26,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,Cassie-Yaooo,55分钟前 转赞人数超过90,iPhone客户端,#珠海多所高校封校管理现状#我们需要官方文件一是高新区正式通知高效封闭式管理的红头文件二是政府防疫公告确认低风险区域可以封校管理的文件政府真的做不到以人为本 不要再为了自己的利益 堂而皇之地牺牲大学生了 2珠海 ​                ,17,1,91,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,Lucy酱_123,"
                        54分钟前
                        ",vivo S10 Pro,"
                    今日份快乐是楼下撸猫咪，发现在疫情封闭管理的情况下，里面居然还有家新疆羊肉串开着，我好奇过去看，然后买了一个囊还挺好吃 ​                ",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,乐飘摇blog,"
                        55分钟前
                        ",学习强国客户端,"
                    太原阳曲县关于太忻大道（108国道阳曲县段）正式实施全封闭管理的通告 O太原阳曲县关于太忻大道（108国道阳曲县段）正式实施全封闭管理的通告 ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,新安晚报,56分钟前 转赞人数超过20,大皖新闻iPhone客户端,"
                    【淮南刚刚通告！全市停止一切非必要流动、活动！小区封闭管理！】#安徽凤台报告14例无症状# 关于全面强化全市疫情防控工作的通告面对当前淮南市及周边严峻复杂的疫情防控形势以及奥密克戎病毒隐匿性强、传染性强的特点，为快速阻断疫情传播，尽快实现社会面清零，尽早恢复正常社会生产生活秩序， ​  展开c",8,7,22,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,Rose仙气猫猫酱,"
                        56分钟前
                        ",仙气猫猫酱iPhone XS Max,#上海全市开展新一轮核酸筛查#即使在意料中也会有紧张和恐慌！立刻下单补充消毒用品和耐放食物。在这15天的封闭管理中每当看到老师@伟姿 的视频话语 给我很多正能量！视频美化的就像我心中的阳光女神一般！我愿随着阳光！分享给大家愿大家都可以看见阳光，我们会战胜黑暗看到曙光！#上海加油#  ​  展开c,0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
封闭管理,胡江波在北京,"
                        56分钟前
                        ",iPhone XS Max,"#3月30日前淮南全体市民不离淮##27日起淮南停止一切非必要流动# 安徽省淮南市3月27日发布通告，自3月27日起，淮南全市范围内停止一切非必要流动、活动，并实施小区封闭管理等管控措施。3月30日前全体市民不离淮，如确需离淮的须持48小时内核酸检测阴性证明。

3月26日下午，安徽淮南市凤台县发现一例 ​ 展开c",0, 评论,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=5
