关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
清零,红叶w舞秋山,"
                        今天13:52
                        ",iPhone客户端,"
                    那问题来了 全面开放的标准是什么？需要多久？动态清零的核心又是什么 ？层层下放执行时候是不是上有政策下有对策的应付了事 L红叶w舞秋山的微博视频 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,不瘦到两位数就拍不了婚纱照,"
                        今天13:51
                        ",HUAWEI P40 Pro 5G,"
                    做了十几轮核酸检测，清零了十几天后，我市终于基本解封。正常上班了，餐饮店都开了，外卖正常了，快递也能寄出去了，就差省外的件还不能收了从3.13到现在，整整封了一个月反正没分到过物资，不过也好在自己囤货够多，没有任何影响。我市真是坚强好像就看到三个还是几个外省城市援 ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,博弈与多边均衡,"
                        今天13:50
                        ",,"
                    社区疫情动态清零后的持久后续基础巩固工作：1、接街道社区的行政区划，切实抓好街道社区的流动性居住人口的登记管控工作，特别是最混乱的租户，不仅是为防疫，更重要的是对当地社会治安、公共安全治理是最基础最关键的一环！……这才是当前我国城市社区街道公共行政管控最关键的工作。安全才是社会面 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,笨兜笨豆,今天 13:46 转赞人数超过20,iPhone客户端,#唐山疫情#都连续7天清零了，还他么不解封？想让老百姓死是吧。你们当官的不愁吃喝，老百姓不用吃喝不用挣钱？？什么玩意 ​                , 0, 评论,36,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,吉林发布,"
                        今天13:43
                        ",新版微博 weibo.com,#吉林省疫情防控工作新闻发布会（第30场）｜九台分区域、分行业、分时段有效组织复工复学、复产复市#长春市九台区疫情防控工作实现社会面清零，标志着由“防扩散、防外溢、防聚集”进入到“防输入、防交叉、防反弹”的成果巩固阶段，在省、市工作组指导下，制定了《九台区关于持续巩固疫情防控成果有序 ​  展开c, 0, 1,4,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,MINATANG2019,今天 13:42 转赞人数超过90,OPPO Reno5 Pro+ 5G,#苏州新增35例本土无症状# 是不是最惨的了，一直没法清零，苏州娃还在放寒假，物价上涨，快递物流瘫痪，公司业务直接停摆，还要接收上海过来的隔离人员，核酸从2月做到了四月。。。 ​                , 0, 19,104,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,中国新闻网,今天 13:41 转赞人数超过500,微博 weibo.com,"
                    【#上海拟再开展一次全员核酸检测#】#上海将实施分区分级差异化防控#4月9日上午10时举行上海疫情防控工作第148场新闻发布会。发布会上介绍，为有效遏制疫情扩散蔓延，尽快实现社会面动态清零的目标，根据国家新冠疫情社区防控的有关规定，结合之前多轮筛查的情况，上海市拟再开展一次全员核酸检测。根 ​  展开c", 233, 299,451,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,not_your_ina,今天 13:37 转赞人数超过10,iPhone 11,#成都疫情# 用了一周又清零了 你可以永远相信成都速度 别让我这么爱你啊cdc 2成都 ​                , 0, 3,20,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,娱乐影视圈圈内人,今天 13:36 转赞人数超过20,iPhone客户端,"
                    对廊坊这个城市真的很失望！甚至还有点绝望～1.今天封城31天整，社会面清零第13天，至今未解封，也没有任何承诺何时解封。2.政府发放物资，具体详情没有公开，但小区只发放了每人十个口罩，两瓶84，两瓶免洗洗手液，两瓶酒精，成本价大概35块左右。3.廊坊部分区域解封，但要求百姓签订承诺书，书面 ​  展开c", 0, 7,37,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,紫恨久,今天 13:31 转赞人数超过40,,"
                    举国上下发疯一样为了追求那个清零的0就像那些一听就知道想拿金曲奖想疯了的女歌手专辑，可是这两者往往都不能心想事成，都是无效的功利 ​                ", 8, 2,41,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,甜崽宝贝wa,今天 13:31 转赞人数超过60,iPhone客户端,#廊坊疫情#真的是要疯了，廊坊领导什么时候下台，一个月了，是不是要在封一个月，明年如果疫情重卷，再接着关押我们，天天在家坐牢，政府没有一点政策，清零没有新增，也没有理由，人民集体抗议，政府也不出来说话，只会躲在后面保你的乌纱帽，受苦的是百姓 2霸州市 ​                , 0, 23,80,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,中国网,"
                        今天13:30
                        ",微博 weibo.com,"
                    【#观点中国#应对PMI和经济下行压力必须这样做】对内要始终坚持疫情防控不松懈、不动摇，实现“动态清零”的社会环境，确保经济能够正常、平稳、持续运行。对外要建立大宗商品贸易的多渠道化和长期化机制，稳定国内企业生产的原材料价格成本，避免生产成本产生剧烈波动。更重要的是，要出台更多稳定经 ​  展开c", 47, 评论,114,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,要7薯片吗,"
                        今天13:29
                        ",iPhone客户端,#宝山物资##核酸码# 吃的要抢😅喝的要抢就算了，怎么做个核酸也要靠抢了…上海随便你要怎么样 我只是想回归我正常的生活… 拜托一些市级令页导不要想一出是一出了 睡梦中我妈给我迷迷糊糊做了抗原 睡醒了又告诉我要做核酸🖕🖕🖕🖕🖕🖕🖕🖕🖕当志愿者本意是为了早点清零，我年轻打 ​  展开c, 0, 4,4,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,永吉发布,"
                        今天13:26
                        ",微博视频号,"
                    吉林市社会面清零 L永吉发布的微博视频 ​                ", 0, 评论,1,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,药膏蟹肉,"
                        今天13:25
                        ",iPhone客户端,"
                    热爱这个国家的人在网上无法发声，看到的内容都是所谓开明绅士，文章和观点都没放油盐，全球特别是周边都躺平，他们是要有病毒共存，而我国人口基数这么大，我们必须要动态清零，广州有几十万黑人，全国估计有几百万外国人，你能管中国人出入境，可你无法管外国人出入境，如何解决这个办法？每人给他们 ​  展开c", 0, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,短线刀客888,今天 13:19 转赞人数超过10,微博视频号,#这波新冠疫情还要持续多久##上海新增本土确诊1015例无症状22609例# 新冠的侵害比感冒还轻？新冠到底有没有后遗症？病毒还在不断变异，现阶段就躺平真的不合适！（疫情之初，上海执行动态清零政策是否坚决？） L短线刀客888的微博视频 ​                , 0, 11,31,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,HommeModels,今天 13:17 转赞人数超过20,,"
                    我看网上说上海一开始有感染的时候不着急清零？为啥？我很疑惑😦 ​                ", 0, 18,44,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,界面新闻,今天 13:14 转赞人数超过10,微博 weibo.com,"
                    【#长春市九台区已实现社会面清零#】吉林省政府召开的本轮疫情防控工作第30场新闻发布会上通报，经过艰苦鏖战，长春市九台区抗疫形势持续向好，已从3月16日社会面单日初筛阳性1275例、确诊病例1003例的最高峰，稳定下降到4月7日社会面单日初筛阳性3例、确诊病例25例。4月3日和4月7日对农村和城区实施了 ​  展开c", 2, 1,16,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,中国吉林网,"
                        今天13:14
                        ",微博 weibo.com,#战疫攻坚进行时##吉林疫情##2022坚决打赢吉林疫情阻击战#【新发路观察+丨连续作战37天！吉林市实现社会面清零背后】重要时刻，总是那么振奋人心！昨天，就是值得吉林人铭记的一天。经过37天的连续作战，吉林市，实现社会面清零目标。这场战“疫”的背后，有哪些瞬间让人难忘？中国吉林网用一组观察， ​  展开c, 0, 评论,1,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=29
清零,央视一套,今天 13:13 转赞人数超过10,,"
                    【央视快评：“动态清零”是真正的以人为本】在奥密克戎变异株的快速传播和高穿透力下，全球新冠肺炎疫情新一轮大流行导致我国本土聚集性疫情呈现点多、面广、频发的态势，疫情防控工作面临近两年来最严峻挑战。 面对当前疫情防控复杂性、艰巨性、反复性的特点，各方必须坚持和落实好“动态清零”总 ​  展开c", 3, 评论,15,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,玛雅cndx,"
                        今天13:12
                        ",🐶Fei群Android,"
                    【📊为上海清零模式提些建议～】#上海新增本土确诊1015例无症状22609例# 目前上海的清零模式面临很多挑战，出现了很多困难，大家一起想办法提建议吧～#上海加油# 1～吃饭问题     网上已经爆出不少人没东西吃正在挨饿了。吃是头等大事，因此优先讨论。想想为何疫情之前没有吃不到饭的担忧呢？因为 ​  展开c", 0, 评论,18,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,张嘉森_杠杆哥,今天 13:12 转赞人数超过20,realme X2Pro超能武士,#上海4月9日全市开展抗原检测#今天两次，明天再来一次，对加速清零有啥意义？120能不能增派点人手，中午打的急救电话排队几百人，17点更新还要180，23点回复还有90人，可能明早才能排到。还好我家老人血压过低，导尿管时间长引发尿路感染，36.5度有点低烧和昏迷。如果是遇上突发脑淤血、心脏病、大出血 ​  展开c, 6, 22,37,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,长春饭店小奶油,"
                        今天13:12
                        ",,#长春市九台区已实现社会面清零# 经过专家对检测结果的综合研判，长春市疫情防控指挥部做出判定，九台区已经实现社会面清零目标。 ​                , 0, 7,13,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,没有光的大脑札记,今天 13:11 转赞人数超过50,iPhone客户端,#我国超一半人携带幽门螺杆菌#这东西传染啊，可不能共存啊，得清零啊。人类可不能和传染病共存啊 ​                , 0, 44,66,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,喵喵叫坨坨,今天 13:11 转赞人数超过20,微博搜索,#上海将进行三区阶梯式管理#完了 心都凉了这意思不就是部分解封吗 这样下去还能清零吗 都两万了 就不能不整幺蛾子 好好防疫吗 有这功夫不如想想怎么分发物资 身在江苏瑟瑟发抖  ​                , 0, 12,33,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,桦甸发布,"
                        今天13:10
                        ",微博视频号,"
                    吉林市实现社会面清零  L桦甸发布的微博视频 ​                ", 3, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,冷凉寄卖卡好,"
                        今天13:08
                        ",新版微博 weibo.com,"
                    中国现在的“清零”模式其实也是与病毒共存的一种，相对于世界其他国家那种消极的“躺平”共存，中国才是真正负责任的国家，不管是对国际社会，还是对国内的群众。动态清零体现中国以人为本的理念，中国从来也没说过要彻底消灭新冠病毒，只是中国要以“清零”的模式与病毒共存，而不是像西方国家，什么 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,宝藏本宝丶,"
                        今天13:08
                        ",iPhone客户端,#兰州疫情#太好笑了，天天说清零，管控越来越严。一会一个政策，早上能出下午就出不去了。周一七里河复工复学，我倒要看看这垃圾机车厂社区和海鸿物业怎么解决 2兰州 ​                , 1, 1,8,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,打江边来了个囡大喇叭,今天 13:07 转赞人数超过30,华为手机,#潍坊开学#就不能等到清零了是吧 ​                , 1, 11,39,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,辣椒油_biu,今天 12:58 转赞人数超过40,iPhone客户端,#深圳南山 防疫#教育局给个准信好吗 你不要不顾学生安危 如果说之前没清零十四天被认为是学生找的借口的话 那现在疫情来了这还能是学生找的借口吗 你不要把学生骗回去强行封校 前车之鉴摆在那呢 ​                , 0, 4,55,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,让橡皮子弹飞,今天 12:56 转赞人数超过100,,"
                    又想抗疫成功，又想生活不受影响，天底下没有这样的好事。动态清零肯定是有代价的，但他是目前中国的最优选择，也是实践充分证明了的。同样，共存也是有代价的，而且经济和人命的代价更大的多。但是在崇美人心中，美国是成功的，美国人生活不受影响该干嘛干嘛，因为“死的人达到了预期寿命，不影响这 ​  展开c", 59, 11,234,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,不知名胡说八道胜地,今天 12:53 转赞人数超过10,iPhone客户端,"
                    给首页身处外地的朋友的一些建议，首先不要觉得事不关己，今天是上海，明天可能就会轮到你们。以奥株的传播力，可以击穿任何一个地方的常规防控。面对现实，放弃幻想。这个幻想包括可以永久清零，和放弃清零。这两者在目前虽然互相矛盾但都不可实现。那么大家能做的事就是先保护好自己，最大程度保障自 ​  展开c", 10, 评论,8,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,今天你屙屎了吗,今天 12:53 转赞人数超过10,iPhone XR,#上海新增本土确诊1015例无症状22609例#你们猜猜最先哪里清零。告诉你，银行卡先清零 2上海 ​                , 0, 评论,20,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,沈阳铁路,"
                        今天12:47
                        ",HUAWEI Mate 20,#沈铁微分享#【钟南山：#中国应坚持动态清零逐步开放#】4月8日，在南开大学“名师引领”通识选修课《医药前沿与挑战》上，#钟南山为南开学生上课#。“在人与病毒的斗争中，最高的人权就是人的生命，是健康的生命。” 钟南山院士说。虽然奥密克戎死亡率低，但是传播力强，如果大规模发生，会失去很多生 ​  展开c, 2, 1,3,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,扬子晚报,"
                        今天12:46
                        ",微博 weibo.com,#同心战疫共待花期# 【#长春9地基本实现社会面动态清零#】据吉林省长春市疫情防控指挥部，4月3日、5日、7日，长春市集中开展了3轮大规模核酸检测。按照国家疫情防控有关规定，经过对检测结果的综合研判，长春市疫情防控指挥部判定，公主岭市、榆树市、农安县、德惠市、九台区、双阳区、汽车经济技术开 ​  展开c, 0, 评论,3,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,翊琳是团子,"
                        今天12:46
                        ",微博视频号,"
                    基本实现全面清零了 L翊琳是团子的微博视频 ​                ", 0, 4,3,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,古津11,"
                        今天12:45
                        ",全屏双摄 OPPO A5,"古津11
《皮特儿③屡满痴奸逐鹿高贪💰⭕》
O网页链接
#皮特儿③屡满痴奸逐鹿高贪##皮特儿③政治骗子情报骗子顺着骗所向披靡很实惠##金宣/老辈懿旨清零计划执行之中##金宣/清剿狐羚国特自吹套牢大湖小道##金宣/清剿狐羚国特自吹被挽留作乱#

《皮特儿③缕缕潮情痴尖浪舞屿滩💰 ​ 展开c", 0, 3,6,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,寂寞的鱼空荡荡,"
                        今天12:44
                        ",华为手机,#上海疫情已外溢全国21个省71个市#，@她不玩了 你以为我不知道你在想什么，你不就是想要全中国变成上海这样嘛，想拖我们下水给你们垫背，你个狗杂种你也配讲中文。韩国总人口5200万，死亡比例0.15，按你的意思全面放开，放弃清零政策，中国死亡人数三十万起步，感染新冠的确诊人群起码七千万，你特么的 ​  展开c, 0, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=30
清零,思明博览,今天 12:42 转赞人数超过20,iPhone 13 Pro Max,#江苏宿迁一学校123名师生感染新冠#累计123名师生感染新冠，不能让病毒肆虐学校，加油！早日清零！#无锡106# L思明博览的微博视频 ​                , 46, 39,24,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,灵台兰室主人,今天 12:42 转赞人数超过20,Android,#江苏宿迁一学校123名师生感染新冠#哈哈，人家都快解封了，再过不久，都要清零了，现在又给人家搞上热搜。是某个市想转移视线吗？抱歉，人家抗疫就是比你好多了这不是自己打自己脸吗？ ​                , 0, 1,29,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,香港中通社,今天 12:41 转赞人数超过30,微博 weibo.com,"
                    【英國著名社會學家阿爾布勞：期待中國提出更多全球治理新理念】據新華社報道，英國著名社會學家馬丁·阿爾布勞6日在倫敦接受專訪時表示，期待中國提出更多有關全球治理的新理念，從而在遵守聯合國憲章、尊重國家主權等原則基礎上增添新思想和新觀點，以解決更多全球問題。《中國與人類命運共同體 ​  展开c", 6, 4,39,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,马妍,"
                        今天12:37
                        ",,"
                    吉林省封一个多月了，有些慢性病外地购药的快断药了，怎么办呢#吉林疫情##长春市九台区已实现社会面清零#快递酌情开放一个吧 2北京 ​                ", 0, 1,6,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,黄金如律师002,"
                        今天12:37
                        ",HarmonyOS设备,"
                    动态清零，就是等于无休无止的全员核酸吗？诚然，动态清零战略是对的，公民们也能理解——目前最大的困难，是找出一个个被感染者，然后，隔离—治疗，防止疫情蔓延、扩散。为了达到这一目标，各地使用的几乎都是全员核酸的方法，一遍又一遍地做。一个城市，几百万人口，像#西安# ，#深圳# ，#上海#  ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,孙冶平修齐,今天 12:37 转赞人数超过10,荣耀X30 Max 5G,#长春市九台区已实现社会面清零# ​九台，我的家八十六岁的老爸和八十三岁的老妈，你们真伟大！就你们自己挺！ ​                , 0, 9,20,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,A股大盘板块分析,今天 12:32 转赞人数超过10,微博国际版,"
                    最终还需要靠更高效的疫苗，实现疫苗接种意义上的群体免疫。欧美靠放任感染实现不了群体免疫，只会拖更长的时间，更长蔓延时间意味着更多的变异，这是恶性循环……中国清零政策是没有问题的，麻烦的是境外输入很难避免。战胜病毒要足够快，缩短了时间，才能降低变异成更危险的病毒的概率。只要拦 ​  展开c", 1, 4,16,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,去过纽约吗,今天 12:32 转赞人数超过10,iPhone客户端,"
                    俺就说武汉封城的时候平民百姓被糟践的故事在微博也是传的一个接一个的痛批gov，几个月后清零一波宣传整个环境立马变成了alpha China，俺就说到这里为止 ​                ", 1, 评论,12,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,超级无敌宇宙暴力火山爆发兔,今天 12:31 转赞人数超过10,微博国际版,#江苏宿迁一学校123名师生感染新冠# 上海别再给别的城市买热搜了，你再晚两天报道，人家都出院清零了哈😅 ​                , 0, 评论,19,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,啦啦啦小太阳zzz,"
                        今天12:30
                        ",荣耀50 5G,#吉林市实现社会面清零# 最近不值得分享的日常 2吉林市 ​                , 0, 2,3,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,微冷微冷,今天 12:29 转赞人数超过10,微博国际版,"
                    讨论共存还是清零，要理解：1.除了利益相关群体，普通人讨论这个问题没必要说“最终肯定要共存的”，这还用说吗，普通人谁也不想千秋万代封控下去啊，不要成本不要代价的吗？2.用不着说欧美已经如何如何，欧美从来没有清零过，他们共存了好几轮，社会秩序演练、准备到非常成熟了，甚至用很多人说的难 ​  展开c", 6, 3,12,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,雪時雨改六,今天 12:29 转赞人数超过10,Xperia1II Android,"
                    其实还是要弄清一点，共存会死人的，会死很多人。再小的病死率在庞大的感染基数面前也会造成难以忽视的死亡数字。然而这是一个高度确定的结局，疫苗以及特效药基本上都到头了，你也不能指望病毒突然变异成没有传染性没有毒性的弱鸡。中国通过前两年的铁腕清零已经度过了最艰难的时刻，为疫苗争取到了时 ​  展开c", 2, 3,11,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,姜于秋垄,今天 12:27 转赞人数超过10,谁与争锋的HarmonyOS设备,#上海新增本土确诊1015例无症状22609例#这也能违反啥条例吗忘某些人知，现在这种局面是因为某zf不行，而不是清零政策。我不愿意与病毒共存，在这件事情之前，全国绝大多数城市都是正常生活状态偶尔会因为病毒短暂性控制密接人员，而不是像现在这样乱了套 ​                , 0, 5,15,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,袁者之,今天 12:27 转赞人数超过10,,"
                    疫情已经有几年了，还一直未能消失殆尽，零零星星，反反复复的出现。回想一下没有疫情前的日子，不用戴口罩的日子是多么的美好。如今疫情四起，特别是今年疫情反复频繁出现，说实话生活是有点难。但也看到了大家团结一致，积极参与防控工作，配合防疫的开展。相信很快将会实现清零状态。那么在， ​  展开c", 15, 2,21,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,吉林乌拉圈,今天 12:26 转赞人数超过100,吉林市超话,#吉林市实现了社会面清零目标#自3月2日吉林市突发疫情，经过37天的连续作战，吉林市已经实现社会面清零目标。#吉林市实现社会面清零##吉林抗疫日记# 2吉林市 L吉林乌拉圈的微博视频 ​                , 11, 11,159,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,腾腾爸,今天 12:25 转赞人数超过60,HUAWEI Mate 40 Pro,"
                    吉林市已实现社会面清零！ ​                ", 2, 9,70,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,95后的佩琪,"
                        今天12:22
                        ",微博 weibo.com,"
                    疫情所导致的死亡不只有感染--轻症--重症--死亡这一条简单路径，轻症甚至没感染也都可能会死于疫情，虽然未必是直接死于病毒。清零策略的核心是阻断感染，试图由此减低死亡，但成本就是附带伤害，整个过程下来，总的超额死亡率未必会低。共存策略其实是标准的防疫策略，简单讲就是压曲线，重点放在 ​  展开c", 17, 36,169,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,潮铁锹,今天 12:22 转赞人数超过40,三星S20+ 5G,#我国超一半人携带幽门螺杆菌#坚决拥护幽门螺旋杆菌动态清零政策！ ​                , 1, 评论,56,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,月朗风清夜夜星,"
                        今天12:22
                        ",华为Mate30E Pro 5G,#上海副市长哽咽发言# 为工作不足道歉之后就是报复性核酸以及抗原，上午抗原下午核酸。封了一个月，小区再一次出现阳性，请问这是为什么？关键是，每次下楼做核酸基本都是接触契机，这样下去怎么清零？ 2上海 ​                , 0, 评论,11,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=31
清零,东方网1站视频,"
                        今天12:22
                        ",微博视频号,"
                    【钟南山谈疫情：中国会在动态清零中逐步开放，但完全开放不适用】4月9日，上观新闻消息，8日下午，8万南开学子和全国网友在线“搬小板凳”，聆听了共和国勋章获得者、呼吸病学专家钟南山院士以《科学指导抗疫，勇攀医学高峰》为题，在线上为南开青年上的一次大课。  L东方网1站视频的微博视频 ​                ", 0, 评论,1,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,僅琰,"
                        今天12:21
                        ",星辰大海HarmonyOS设备,"
                    【#上海新增本土确诊1015例无症状22609例#】#上海新增本土确诊超1000例# 统一思想、坚定信念，坚持精准防控、动态清零！克服错误认识，也要克服令行不止、自行其是的做法！坚决果断采取中央统一部署，加强一线指挥，齐心协力战胜这波疫情的反弹 ​​​                ", 1, 1,1,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,南半球的汪青青,"
                        今天12:21
                        ",iPhone 12,"
                    建议国内的亲戚多囤点吃的。真的对封锁清零不太乐观。 ​                ", 1, 3,3,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,带天窗的小房子,"
                        今天12:21
                        ",小米Note2 双曲面,"
                    4月9日，星期六，阳光灿烂，温度飙升，三十度的春天真的少见。      上海依然在疫情的煎熬中苦撑，而广州、深圳好像又发现病例了，清零真是太难了。今天有多篇微博在质疑上海市的领导们，为啥不做好准备就封了，为啥管理调度混乱不堪？面对多日来仅一例重症就封了一座城，让居民生活苦不堪言，更何况 ​  展开c", 1, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,Herbalminttea,"
                        今天12:19
                        ",iPhone,#我国超一半人携带幽门螺杆菌#必须要清零！所有饭店小吃摊关门。你家没有老人孩子吗？被感染了转化成胃癌怎么办？概率再小，可是我们国家14亿人，医疗系统会被击穿。 ​                , 2, 1,8,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,长春发布,"
                        今天12:18
                        ",,"
                    【长春九地基本实现社会面动态清零】#长春发布# 9日，从长春市疫情防控指挥部获悉，4月3日、5日、7日，长春市集中开展了3轮大规模核酸检测。按照国家疫情防控有关规定，经过对检测结果的综合研判，长春市疫情防控指挥部判定，公主岭市、榆树市、农安县、德惠市、九台区、双阳区、汽车经济技术开发区、 ​  展开c", 147, 88,662,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,橘猫雨,"
                        今天12:17
                        ",新版微博 weibo.com,"
                    /@专业戳轮胎熊律师:这次传染力真的很惊人，有几个小区志愿者直接阳了//: 所以问题就在这里啊，如果不坚持清零，如果直接放开，那些人凭什么觉得，大规模感染下，医护们会像铁打的机器人一样，不得病，不隔离，维持医院正常运转？都是凡人，都是肉长的，都是有父母儿女需要照顾的普通人啊                ", 3, 评论,1,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,丶誰働了惻隱之念,"
                        今天12:16
                        ",OnePlus 7 Pro,#上海新增本土确诊1015例无症状22609例#听说根据数学模型计算最后感染总数会达到50w啊，还是根据上几轮国内疫情封城清零情况推导的，问题就是现在大家都不知道上海的拐点在哪里，而官媒报出来的数据和真实情况还是有误差和延迟。 ​                , 0, 1,9,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,南昌交警,"
                        今天12:15
                        ",iPhone客户端,#一线微观# 【青山湖大队助力方大特钢复工复产】随着疫情防控的逐步清零，各大企业、单位陆续复工复产，道路交通逐步恢复正常管理，青山湖交警大队七中队以“四个主动”，持续做好疫情防控工作，为支持辖区大型企业方大特钢复工复产提供有力保障。        第一，主动上门，听取方大特钢对交通运输的意 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,缘来是你2019,今天 12:15 转赞人数超过10,荣耀20,#上海将进行三区阶梯式管理#日增2万啊。都乖乖呆家里一段时间，非必要不出门。早日清零不行吗？搞得这么细致，不如操心下物流保证东西能送到家里。唉， ​                , 0, 评论,14,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,Finn_B,"
                        今天12:15
                        ",vivo X70 Pro+,#上海将进行三区阶梯式管理#不管你分几区阶梯式管理，你总得让老百姓有饭吃有菜买，不然这样下去，没把阳性清零了，是把阴性清零了（现在作为阴性只有两个出路，一是饿死，二是转阳） ​                , 0, 评论,12,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
清零,白菜惯,今天 12:15 转赞人数超过10,iPhone客户端,#南昌疫情#精准防控也不知道是在防控什么 都几把封了还每天新增 动态清零是在说什么啊😅 用嘴巴清是吧😅😅😅 盲猜五一不用回家了 在南昌嗨哒哒 ​                , 0, 10,21,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=32
